,id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
123,124,1/11/2021ICR 2021 Conference Webcast,http://ir.whitestonereit.com/Presentations,29,ICR,2021,NONE,Conference,01/11/2021,NONE,NONE
124,125,7/6/2021 7:00 AM ET WHITESTONE REIT ANNOUNCES SECOND QUARTER 2021 EARNINGS WEBCAST AND CONFERENCE CALL,http://ir.whitestonereit.com/Presentations,29,WHITESTONE REIT,2021,Q2,Earnings Call,07/06/2021,07:00,ET
125,126,4/16/2021 7:00 AM ET WHITESTONE REIT ANNOUNCES FIRST QUARTER 2021 EARNINGS WEBCAST AND CONFERENCE CALL,http://ir.whitestonereit.com/Presentations,29,WHITESTONE REIT,2021,Q1,Earnings Release,04/16/2021,07:00,ET
126,127,3/17/2021 8:30 AM ET WHITESTONE REIT TO PARTICIPATE IN M VEST LLC AND MAXIM GROUP LLC INAUGURAL EMERGING GROWTH VIRTUAL CONFERENCE,http://ir.whitestonereit.com/Presentations,29,WHITESTONE REIT,NONE,NONE,Conference,03/17/2021,08:30,ET
127,128,1/27/2021 6:00 PM ET WHITESTONE REIT ANNOUNCES FOURTH QUARTER AND YEAR END 2020 EARNINGS WEBCAST AND CONFERENCE CALL,http://ir.whitestonereit.com/Presentations,29,WHITESTONE REIT,2020,Q4,Earnings Release,01/27/2021,18:00,ET
128,129,"Friday, April 30, 2021  8:30am CDT BBVA USA Bancshares, Inc. 1Q21 Earnings Release",https://bbvausa.investorroom.com/events,30,"BBVA USA BANCSHARES, INC.",2021,Q1,Earnings Release,04/30/2021,08:30,CDT
129,130,"Friday, January 29, 2021  8:30pm CST BBVA USA Bancshares, Inc. 4Q20 Earnings Release",https://bbvausa.investorroom.com/events,30,"BBVA USA BANCSHARES, INC.",2020,Q4,Earnings Release,01/29/2021,20:30,CDT
130,131,"August 05, 2021 BrightView Q3 2021 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2021,Q3,Earnings Call,08/05/2021,NONE,NONE
131,132,"May 6, 2021 10:00 AM EST BrightView Q2 2021 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2021,Q2,Earnings Call,05/06/2021,10:00,ET
132,133,"February 4, 2021 10:00 AM EST BrightView Q1 2021 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2021,Q1,Earnings Call,02/04/2021,10:00,ET
133,134,"November 18, 2020 10:00 AM EST BrightView Q4 2020 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2020,Q4,Earnings Call,11/18/2020,10:00,ET
134,135,"August 5, 2020 10:00 AM EST BrightView Q3 2020 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2020,Q3,Earnings Call,08/05/2020,10:00,ET
135,136,"May 4, 2021 ArcBest 1Q 2021 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2021,Q1,Earnings Call,05/04/2021,NONE,NONE
136,137,"February 2, 2021 ArcBest 4Q 2020 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2020,Q4,Earnings Call,02/02/2021,NONE,NONE
137,138,"November 3, 2020 ArcBest 3Q 2020 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2020,Q3,Earnings Call,11/03/2020,NONE,NONE
138,139,"July 29, 2020 ArcBest 2Q 2020 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2020,Q2,Earnings Call,07/29/2020,NONE,NONE
139,140,"May 5, 2020 ArcBest 1Q 2020 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2020,Q1,Earnings Call,05/05/2020,NONE,NONE
140,141,"Oasis Midstream's 4Q 2020 Earnings Call Feb 25, 2021 11:30am - 12:30pm CST",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM,2020,Q4,Earnings Call,02/25/2021,12:30,CDT
141,142,"Oasis Midstream's 3Q 2020 Earnings Call Nov 04, 2020 10:00am - 11:00am CST",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM,2020,Q3,Earnings Call,11/04/2020,11:00,CDT
142,143,"Oasis Midstream's 2Q 2020 Earnings Call Aug 05, 2020 11:30am - 12:30pm CDT",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM,2020,Q2,Earnings Call,08/05/2020,12:30,CDT
143,144,"Oasis Midstream's 1Q 2020 Earnings Call May 18, 2020 11:00am - 12:00pm CDT",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM,2020,Q1,Earnings Call,05/18/2020,12:00,CDT
144,145,"Oasis Midstream's 4Q 2019 Earnings Call Feb 26, 2020 11:30am - 12:30pm CST",https://oasismidstream.investorroom.com/events-presentations,33,OASIS MIDSTREAM'S,2019,Q4,Earnings Call,02/26/2020,12:30,CDT
145,146,"Thursday, February 25, 2021  2:15pm - 3:15pm MST  Listen to the Webcast Zynex Q4 and Full Year 2020 Earnings More",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2020,Q4,Earnings Release,02/25/2021,15:15,MDT
146,147,"Tuesday, October 27, 2020  4:15pm - 5:15pm EDT  Listen to the Webcast Zynex Q3 2020 Earnings Call",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2020,Q3,Earnings Call,10/27/2020,17:15,ET
147,148,"Tuesday, July 28, 2020  4:15pm - 5:15pm EDT  Listen to the Webcast Zynex Q2 2020 Earnings Call",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2020,Q2,Earnings Call,07/28/2020,15:15,ET
148,149,"Thursday, February 27, 2020  4:15pm MST  Listen to the Webcast Zynex 2019 Q4 and Full Year Earnings Call",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2019,Q4,Earnings Call,02/27/2020,16:15,MDT
149,150,"Wednesday, July 31, 2019  4:15pm - 5:15pm EDT  Listen to the Webcast Zynex Second Quarter 2019 Earnings Call",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2019,Q2,Earnings Call,07/31/2019,17:15,ET
150,151,07/28/2021 10:00 AM EDT	 Q2 2021 Hess Corporation Earnings Conference Call,https://investors.hess.com/Events-and-Webcasts,35,HESS CORPORATION,2021,Q2,Earnings Call,07/28/2021,10:00,ET
151,152,"06/23/2021 8:50 AM EDT	 Hess Corporation at the J.P. Morgan 2021 Energy, Power & Renewables Conference",https://investors.hess.com/Events-and-Webcasts,35,HESS CORPORATION,2021,NONE,Conference,06/23/2021,08:50,ET
152,153,06/02/2021 1:30 PM EDT	 Hess Corporation at the Alliance Bernstein 37th Annual Strategic Decisions Conference,https://investors.hess.com/Events-and-Webcasts,35,HESS CORPORATION,NONE,Y,Conference,06/02/2021,13:30,ET
153,154,06/02/2021 10:00 AM EDT	 Hess Corporation 2021 Annual Meeting of Stockholders,https://investors.hess.com/Events-and-Webcasts,35,HESS CORPORATION,2021,Y,Shareholder Meeting,06/02/2021,10:00,ET
154,155,05/26/2021 8:00 AM EDT	 Hess Corporation at the UBS Global Energy Virtual Conference 2021,https://investors.hess.com/Events-and-Webcasts,35,HESS CORPORATION,2021,NONE,Conference,05/26/2021,08:00,ET
155,156,"Wednesday 22nd & Thursday 23rd September, 2021 18th Annual Pan European Strategic Decisions Conference (SDC) LONDON",https://bernstein.dealogic.com/clientportal/Conferences/Conference?SelectedTab=10,37,NONE,NONE,Y,Conference,09/22/2021,NONE,NONE
156,157,"August 19 - 20, 2021	 Carlsberg (CARLB.DC) CEO & CFO Virtual London Roadshow LONDON",https://bernstein.dealogic.com/clientportal/Conferences/Conference?SelectedTab=10,37,CARLSBERG,NONE,NONE,None/Other,08/19/2021,NONE,NONE
157,158,"August 9, 2021	 CD28 Seminar",https://bernstein.dealogic.com/clientportal/Conferences/Conference?SelectedTab=10,37,NONE,NONE,NONE,None/Other,08/09/2021,NONE,NONE
158,159,"July 19, 2021	 China Internet– are we there yet? Expert views on data security (US).. New York",https://bernstein.dealogic.com/clientportal/Conferences/Conference?SelectedTab=10,37,NONE,NONE,NONE,None/Other,07/19/2021,NONE,NONE
159,160,"August 13, 2021	 CVS CFO and President of Health Care Benefits Virtual Roadshow DALLAS, HOUSTON, KANSAS CITY, ATLANTA",https://bernstein.dealogic.com/clientportal/Conferences/Conference?SelectedTab=10,37,NONE,NONE,NONE,None/Other,08/13/2021,NONE,NONE
160,161,"AUGUST 4, 2021 02:00 PM PT Electronic Arts Q1 2022 Earnings Conference Call Dial-in numbers: Domestic: (866) 324-3683; International: (509) 844-0959 Conference ID: 1183378",https://ir.ea.com/calendar-and-events/default.aspx,38,ELECTRONIC ARTS,2022,Q1,Earnings Call,08/04/2021,14:00,PDT
161,162,"AUGUST 12, 2021 02:00 PM PT Annual Meeting",https://ir.ea.com/calendar-and-events/default.aspx,38,NONE,NONE,Y,None/Other,08/12/2021,14:00,PDT
162,163,"NOVEMBER 3, 2021 Electronic Arts Q2 2022 Earnings Conference Call",https://ir.ea.com/calendar-and-events/default.aspx,38,ELECTRONIC ARTS,2022,Q2,Earnings Call,11/03/2021,NONE,NONE
163,164,"FEBRUARY 1, 2022 Electronic Arts Q3 2022 Earnings Conference Call",https://ir.ea.com/calendar-and-events/default.aspx,38,ELECTRONIC ARTS,2022,Q3,Earnings Call,02/01/2022,NONE,NONE
164,165,"MAY 10, 2022 Electronic Arts Q4 2022 Earnings Conference Call",https://ir.ea.com/calendar-and-events/default.aspx,38,ELECTRONIC ARTS,2022,Q4,Earnings Call,05/10/2022,NONE,NONE
165,166,"Tuesday, July 27, 2021 11:00 AM ET Q2 Earnings Conference Call",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q2,Earnings Call,07/27/2021,11:00,ET
166,167,"Monday, May 3, 2021 11:00 AM ET Q1 Earnings Conference Call",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q1,Earnings Call,05/03/2021,11:00,ET
167,168,"Friday, January 29, 2021 11:00 AM ET Q4 Earnings Conference Call",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q4,Earnings Call,01/29/2021,11:00,ET
168,169,"Thursday, January 28, 2021 Q4 Earnings Release",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q4,Earnings Release,01/28/2021,NONE,NONE
169,170,"Friday, October 30, 2020 11:00 AM ET Q3 Earnings Conference Call",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q3,Earnings Call,10/30/2020,11:00,ET
170,171,"Jul 29, 2021	Selective Insurance Group, Inc. 2nd Quarter 2021 Conference Call",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,"SELECTIVE INSURANCE GROUP, INC.",2021,Q2,Conference,07/29/2021,NONE,NONE
171,172,"Apr 29, 2021	Selective Insurance Group, Inc. 1st Quarter 2021 Conference Call",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,"SELECTIVE INSURANCE GROUP, INC.",2021,Q1,Conference,04/29/2021,NONE,NONE
172,173,"Feb 11, 2021	Selective to Speak at the Bank of America Securities 2021 Insurance Conference",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,SELECTIVE,2021,NONE,Conference,02/11/2021,NONE,NONE
173,174,"Jan 29, 2021	Selective Insurance Group, Inc. 4th Quarter 2020 Conference Call",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,SELECTIVE INSURANCE,2020,Q4,Earnings Call,01/29/2021,NONE,NONE
174,175,"Oct 29, 2020	Selective Insurance Group, Inc. 3rd Quarter 2020 Conference Call",https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41,SELECTIVE INSURANCE GROUP,2020,Q3,Conference,10/29/2020,NONE,NONE
175,176,05.27.21 04:45 PM EDT	 Q1 2022 Guess Earnings Conference Call,https://investors.guess.com/events-and-presentations/upcoming-events,42,GUESS,2022,Q1,Earnings Call,05/27/2021,16:45,ET
176,177,01.11.21 11:30 AM EST	 23rd Annual ICR XChange Conference,https://investors.guess.com/events-and-presentations/upcoming-events,42,ICR XCHANGE,NONE,Y,Conference,01/11/2021,11:30,ET
177,178,12.02.20 04:45 PM EST	 Q3 2021 Guess Earnings Conference Call,https://investors.guess.com/events-and-presentations/upcoming-events,42,GUESS,2021,Q3,Earnings Call,12/02/2020,16:45,ET
178,179,"10th Annual MedTools Conference – Answers Unlocked BOSTON / VIRTUAL|OCT 07, 2021",https://www.cowen.com/capabilities/conferences-events/,43,MEDTOOLS,NONE,Y,Conference,10/07/2021,NONE,NONE
179,180,"24th Annual Therapeutics Conference BOSTON / VIRTUAL|OCT 05–06, 2021",https://www.cowen.com/capabilities/conferences-events/,43,NONE,NONE,Y,Conference,10/05/2021,NONE,NONE
180,181,"2nd Annual Health, Wellness & Beauty Summit VIRTUAL|SEP 13–14, 2021",https://www.cowen.com/capabilities/conferences-events/,43,NONE,NONE,Y,None/Other,09/13/2021,NONE,NONE
181,182,"14th Annual Global Transportation & Sustainable Mobility Conference BOSTON / VIRTUAL|SEP 08–10, 2021",https://www.cowen.com/capabilities/conferences-events/,43,NONE,NONE,Y,Conference,09/08/2021,NONE,NONE
182,183,"7th Annual Communications Infrastructure Summit BOULDER, CO / VIRTUAL |AUG 09–12, 2021",https://www.cowen.com/capabilities/conferences-events/,43,BOULDER,NONE,Y,Conference,08/09/2021,NONE,NONE
183,184,"Q2 2021 Aon plc Earnings Conference Call July 30, 2021 07:30 AM CST",https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44,AON PLC,2021,Q2,Earnings Call,07/30/2021,07:30,CDT
184,185,"Annual General Meeting of Shareholders June 2, 2021 08:30 AM CST",https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44,NONE,NONE,Y,Shareholder Meeting,06/02/2021,08:30,CDT
185,186,"Q1 2021 Aon plc Earnings Conference Call April 30, 2021 07:30 AM CST",https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44,AON,2021,NONE,Earnings Call,04/30/2021,07:30,CDT
186,187,"Q4 2020 Aon plc Earnings Conference Call February 5, 2021 07:30 AM CST",https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44,AON PLC,2020,Q4,Earnings Call,02/05/2021,07:30,CDT
187,188,"KBW Insurance Conference September 10, 2020 09:40 AM EST",https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44,KBW,NONE,NONE,Conference,09/10/2020,09:40,ET
188,189,"Virtual Special Meeting of Stockholders  Thursday, October 15, 2020  9:00am PDT Listen to the Webcast",https://investors.varian.com/presentations,45,NONE,NONE,NONE,Shareholder Meeting,10/15/2020,09:00,PDT
189,190,"Goldman Sachs Global Virtual Healthcare Conference  Tuesday, June 9, 2020  11:20am EDT Listen to the Webcast",https://investors.varian.com/presentations,45,GOLDMAN SACHS,NONE,NONE,Conference,06/09/2020,11:20,ET
190,191,"Jefferies Virtual Healthcare Conference  Tuesday, June 2, 2020  11:00am EDT Listen to the Webcast",https://investors.varian.com/presentations,45,JEFFERIES,NONE,NONE,Conference,06/02/2020,11:00,ET
191,192,"UBS Virtual Global Healthcare Conference  Monday, May 18, 2020  1:20pm EDT Listen to the Webcast",https://investors.varian.com/presentations,45,UBS,NONE,NONE,Conference,05/18/2020,13:20,ET
192,193,"Second Quarter FY2020 Earnings Results Conference Call  Monday, May 4, 2020  1:30pm PDT Listen to the Webcast",https://investors.varian.com/presentations,45,NONE,2020,Q2,Earnings Call,05/04/2020,13:30,PDT
193,194,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 5:00 PM EDT Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,WILLIAM BLAIR,NONE,Y,Conference,06/01/2021,17:00,ET
194,195,"JP Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 at 11:00 AM EDT Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,JP MORGAN,NONE,Y,Conference,05/26/2021,11:00,ET
195,196,"Barclays Emerging Payments and Fintech Forum May 19, 2021 at 10:00 AM EDT Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,BARCLAYS,NONE,NONE,None/Other,05/19/2021,10:00,ET
196,197,"Q1 2021 FLEETCOR Technologies, Inc Earnings Conference Call May 5, 2021 at 5:30 PM EDT Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,"FLEETCOR TECHNOLOGIES, INC",2021,Q1,Earnings Call,05/05/2021,17:30,ET
197,198,"Evercore ISI Payments & Fintech Innovators Forum Mar 4, 2021 at 9:30 AM EST Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,EVERCORE,NONE,NONE,None/Other,03/04/2021,09:30,ET
198,199,"June 29, 2021 4:30 PM EDT	 Iovance Biotherapeutics Update Call",https://ir.iovance.com/investor-calendar,48,IOVANCE BIOTHERAPEUTICS,NONE,NONE,Earnings Call,06/29/2021,16:30,ET
199,200,"June 17, 2021 2:00 PM EDT	 JMP Securities Life Sciences Conference",https://ir.iovance.com/investor-calendar,48,JMP SECURITIES,NONE,NONE,Conference,06/17/2021,14:00,ET
200,201,"June 09, 2021 5:30 PM EDT	 Goldman Sachs 42nd Annual Global Healthcare Conference",https://ir.iovance.com/investor-calendar,48,GOLDMAN SACHS,NONE,Y,Conference,06/09/2021,17:30,ET
201,202,"June 01, 2021 3:30 PM EDT	 Jefferies Virtual Healthcare Conference",https://ir.iovance.com/investor-calendar,48,JEFFERIES,NONE,NONE,Conference,06/01/2021,15:30,ET
202,203,"May 06, 2021 4:30 PM EDT	 Iovance Biotherapeutics First Quarter 2021 Earnings Conference Call",https://ir.iovance.com/investor-calendar,48,IOVANCE BIOTHERAPEUTICS,2021,Q1,Earnings Call,05/06/2021,16:30,ET
203,204,"Misonix Inc at UBS Global Healthcare Conference May 25, 2021 at 5:00 PM EDT Click here for webcast",https://misonix.gcs-web.com/,49,MISONIX INC,NONE,NONE,Conference,05/25/2021,17:00,ET
204,205,"Q3 2021 Misonix Earnings Conference Call May 6, 2021 at 4:30 PM EDT Click here for webcast",https://misonix.gcs-web.com/,49,MISONIX,2021,Q3,Earnings Call,05/06/2021,16:30,ET
205,206,"Q2 2021 Lantheus Holdings, Inc. Earnings Conference Call Wednesday, Jul 28, 2021 at 8:00 AM EDT Click here for webcast",http://investor.lantheus.com/presentations,50,"LANTHEUS HOLDINGS, INC.",2021,Q2,Earnings Call,07/28/2021,08:00,ET
206,207,"Virtual Society of Nuclear Medicine and Molecular Imaging (SNMMI) 2021 Annual Meeting Tuesday, Jun 15, 2021 from 2:00 PM to 3:00 PM EDT",http://investor.lantheus.com/presentations,50,SOCIETY OF NUCLEAR MEDICINE AND MOLECULAR IMAGING (SNMMI),2021,Y,Shareholder Meeting,06/15/2021,15:00,ET
207,208,"2021 American Society for Clinical Oncology (ASCO) Virtual Meeting Friday, Jun 4 - Tuesday, Jun 8, 2021",http://investor.lantheus.com/presentations,50,AMERICAN SOCIETY FOR CLINICAL ONCOLOGY (ASCO),2021,NONE,None/Other,06/08/2021,NONE,NONE
208,209,"Jefferies Virtual Healthcare Conference Thursday, Jun 3, 2021 at 10:30 AM EDT",http://investor.lantheus.com/presentations,50,JEFFERIES,NONE,NONE,Conference,06/03/2021,10:30,ET
209,210,"Q1 2021 Lantheus Holdings, Inc. Earnings Conference Call Tuesday, May 4, 2021 at 8:00 AM EDT",http://investor.lantheus.com/presentations,50,"LANTHEUS HOLDINGS, INC.",2021,Q1,Earnings Call,05/04/2021,08:00,ET
210,211,"Adaptive Biotechnologies Second Quarter Financial Results Aug 4, 2021 at 4:30 PM EDT Listen to webcast",https://investors.adaptivebiotech.com/news-events/events,51,ADAPTIVE BIOTECHNOLOGIES,NONE,Q2,Earnings Release,08/04/2021,16:30,ET
211,212,"Annual Shareholder Meeting Jun 11, 2021 Listen to webcast",https://investors.adaptivebiotech.com/news-events/events,51,NONE,NONE,Y,Shareholder Meeting,06/11/2021,NONE,NONE
